BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
555281	3090	1488	109337	107870	-	RP11-59C5.2	HIC1	CTBP2	ZBTB29|ZNF901|hic-1	-	Affinity Capture-Western	physical	Van Rechem C (2010)	PUBMED:20547755	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14526	A0PJI1	NP_001091672|NP_006488	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
589297	1488	8290	107870	113895	RP11-59C5.2	-	CTBP2	HIST3H3	-	H3.4|H3/g|H3FT|H3t	Biochemical Activity	physical	Shi Y (2003)	PUBMED:12700765	9606	9606	Low Throughput	-	Methylation	CtBP complex methylates H3	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q16695	-	NP_003484	-	-	-	-	-	-	Homo sapiens	Homo sapiens
593941	81030	1488	123349	107870	RP4-718J7.1	RP11-59C5.2	ZBP1	CTBP2	C20orf183|DAI|DLM-1|DLM1	-	Affinity Capture-MS	physical	Li S (2011)	PUBMED:21903422	9606	9606	High Throughput	-	-	exogenous expression of bait|some interactions identified in this screen were stimulated by the addition of poly(rI:rC), poly(dA:dT), LPS, and/or CpG	-	BIOGRID	Q9H171	-	NP_110403|NP_001153890|NP_001153891|NP_001153889	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
594488	81030	1488	123349	107870	RP4-718J7.1	RP11-59C5.2	ZBP1	CTBP2	C20orf183|DAI|DLM-1|DLM1	-	Reconstituted Complex	physical	Li S (2011)	PUBMED:21903422	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9H171	-	NP_110403|NP_001153890|NP_001153891|NP_001153889	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
604689	6935	1488	112796	107870	RP11-472N13.4	RP11-59C5.2	ZEB1	CTBP2	AREB6|BZP|DELTAEF1|FECD6|NIL2A|PPCD3|TCF8|ZFHEP|ZFHX1A	-	Two-hybrid	physical	Furusawa T (1999)	PUBMED:10567582	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P37275	B2RBI8	NP_001310586|NP_001310604|NP_001310592|NP_001310589|NP_001310588|NP_001310587|NP_001310605|NP_001310585|NP_001310607|NP_001310583|NP_001310601|NP_001310581|NP_001310603|NP_001167565|NP_001167564|NP_001167567|NP_001167566|NP_001310600|NP_001310582|NP_001310576|NP_001310577|NP_001310574|NP_001310575|NP_001310572|NP_001310573|NP_001310570|NP_001310571|NP_001310580|NP_001310578|NP_001310579|NP_001310584|NP_001310594|NP_001310595|NP_001310590|NP_001310591|NP_001121600|NP_001310593|NP_110378|NP_001310602|NP_001310567|NP_001310606	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
604691	1488	6935	107870	112796	RP11-59C5.2	RP11-472N13.4	CTBP2	ZEB1	-	AREB6|BZP|DELTAEF1|FECD6|NIL2A|PPCD3|TCF8|ZFHEP|ZFHX1A	Reconstituted Complex	physical	Furusawa T (1999)	PUBMED:10567582	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	P37275	B2RBI8	NP_001310586|NP_001310604|NP_001310592|NP_001310589|NP_001310588|NP_001310587|NP_001310605|NP_001310585|NP_001310607|NP_001310583|NP_001310601|NP_001310581|NP_001310603|NP_001167565|NP_001167564|NP_001167567|NP_001167566|NP_001310600|NP_001310582|NP_001310576|NP_001310577|NP_001310574|NP_001310575|NP_001310572|NP_001310573|NP_001310570|NP_001310571|NP_001310580|NP_001310578|NP_001310579|NP_001310584|NP_001310594|NP_001310595|NP_001310590|NP_001310591|NP_001121600|NP_001310593|NP_110378|NP_001310602|NP_001310567|NP_001310606	-	-	-	-	-	-	Homo sapiens	Homo sapiens
615888	6657	1488	112540	107870	-	RP11-59C5.2	SOX2	CTBP2	ANOP3|MCOPS3	-	Affinity Capture-MS	physical	Engelen E (2011)	PUBMED:21532573	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P48431	-	NP_003097	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
657106	1488	4193	107870	110358	RP11-59C5.2	-	CTBP2	MDM2	-	ACTFS|HDMX|hdm2	Affinity Capture-Western	physical	Birts CN (2011)	PUBMED:21057548	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q00987	A7UKX8|Q96DS0|A7UKX9|A7UKX7|G3XA89	NP_001354919|NP_001265391|NP_002383|NP_001138811|NP_001138812|NP_001138809	-	-	-	-	-	-	Homo sapiens	Homo sapiens
657107	1488	4193	107870	110358	RP11-59C5.2	-	CTBP2	MDM2	-	ACTFS|HDMX|hdm2	Reconstituted Complex	physical	Birts CN (2011)	PUBMED:21057548	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q00987	A7UKX8|Q96DS0|A7UKX9|A7UKX7|G3XA89	NP_001354919|NP_001265391|NP_002383|NP_001138811|NP_001138812|NP_001138809	-	-	-	-	-	-	Homo sapiens	Homo sapiens
695898	1029	1488	107463	107870	-	RP11-59C5.2	CDKN2A	CTBP2	ARF|CDK4I|CDKN2|CMM2|INK4|INK4A|MLM|MTS-1|MTS1|P14|P14ARF|P16|P16-INK4A|P16INK4|P16INK4A|P19|P19ARF|TP16	-	Affinity Capture-Western	physical	Paliwal S (2006)	PUBMED:16508011	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8N726|P42771	G3XAG3|K7PML8	NP_478102|NP_001182061|NP_000068|NP_478104	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
695899	1029	1488	107463	107870	-	RP11-59C5.2	CDKN2A	CTBP2	ARF|CDK4I|CDKN2|CMM2|INK4|INK4A|MLM|MTS-1|MTS1|P14|P14ARF|P16|P16-INK4A|P16INK4|P16INK4A|P19|P19ARF|TP16	-	Two-hybrid	physical	Paliwal S (2006)	PUBMED:16508011	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8N726|P42771	G3XAG3|K7PML8	NP_478102|NP_001182061|NP_000068|NP_478104	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens

695900	1488	1029	107870	107463	RP11-59C5.2	-	CTBP2	CDKN2A	-	ARF|CDK4I|CDKN2|CMM2|INK4|INK4A|MLM|MTS-1|MTS1|P14|P14ARF|P16|P16-INK4A|P16INK4|P16INK4A|P19|P19ARF|TP16	Two-hybrid	physical	Paliwal S (2006)	PUBMED:16508011	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q8N726|P42771	G3XAG3|K7PML8	NP_478102|NP_001182061|NP_000068|NP_478104	-	-	-	-	-	-	Homo sapiens	Homo sapiens
695901	1488	7316	107870	113164	RP11-59C5.2	-	CTBP2	UBC	-	HMG20	Two-hybrid	physical	Paliwal S (2006)	PUBMED:16508011	9606	9606	Low Throughput	-	-	#LPPI|Likely protein-protein interaction	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	P0CG48	-	NP_066289	-	-	-	-	-	-	Homo sapiens	Homo sapiens
716893	3090	1488	109337	107870	-	RP11-59C5.2	HIC1	CTBP2	ZBTB29|ZNF901|hic-1	-	Affinity Capture-Western	physical	Stankovic-Valentin N (2006)	PUBMED:16762039	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14526	A0PJI1	NP_001091672|NP_006488	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
716894	3090	1488	109337	107870	-	RP11-59C5.2	HIC1	CTBP2	ZBTB29|ZNF901|hic-1	-	Two-hybrid	physical	Stankovic-Valentin N (2006)	PUBMED:16762039	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14526	A0PJI1	NP_001091672|NP_006488	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
720520	342371	1488	131172	107870	hCG_1646491	RP11-59C5.2	ATXN1L	CTBP2	BOAT|BOAT1	-	Two-hybrid	physical	Lim J (2006)	PUBMED:16713569	9606	9606	High Throughput	-	-	-	-	BIOGRID	P0C7T5	-	NP_001131147	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
721230	342371	1488	131172	107870	hCG_1646491	RP11-59C5.2	ATXN1L	CTBP2	BOAT|BOAT1	-	Affinity Capture-Western	physical	Lim J (2006)	PUBMED:16713569	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P0C7T5	-	NP_001131147	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
726974	1488	23414	107870	116986	RP11-59C5.2	-	CTBP2	ZFPM2	-	DIH3|FOG2|SRXY9|ZC2HC11B|ZNF89B|hFOG-2	Reconstituted Complex	physical	Svensson EC (2000)	PUBMED:10801815	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q8WW38	Q9NPQ0	NP_036214	-	-	-	-	-	-	Homo sapiens	Homo sapiens
734779	861	1488	107309	107870	-	RP11-59C5.2	RUNX1	CTBP2	AML1|AML1-EVI-1|AMLCR1|CBFA2|EVI-1|PEBP2aB	-	Two-hybrid	physical	McGilvray R (2007)	PUBMED:17635584	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q01196	-	NP_001745|NP_001116079|NP_001001890	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
739651	1488	351	107870	106848	RP11-59C5.2	-	CTBP2	APP	-	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Reconstituted Complex	physical	Olah J (2011)	PUBMED:21832049	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
809240	1894	1488	108223	107870	-	RP11-59C5.2	ECT2	CTBP2	ARHGEF31	-	Affinity Capture-MS	physical	Woods NT (2012)	PUBMED:22990118	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9H8V3	-	NP_001245245|NP_001245244|NP_001336026|NP_001336027|NP_001336033|NP_001336032|NP_001336031|NP_001336023|NP_001336024|NP_001336030|NP_001336028|NP_001336029|NP_060568|NP_001336025	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
818530	1488	22761	107870	204687	RP11-59C5.2	-	CTBP2	Zfpm1	-	FOG|Fog1	Affinity Capture-Western	physical	Katz SG (2002)	PUBMED:11940669	9606	10090	Low Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	O35615	-	NP_033595	-	-	-	-	-	-	Homo sapiens	Mus musculus
823485	1488	10273	107870	115563	RP11-59C5.2	LA16c-313D11.6	CTBP2	STUB1	-	CHIP|HSPABP2|NY-CO-7|SCAR16|SDCCAG7|UBOX1	Affinity Capture-Western	physical	Lee JS (2013)	PUBMED:23410750	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q9UNE7	-	NP_005852|NP_001280126	-	-	-	-	-	-	Homo sapiens	Homo sapiens
823488	1488	10273	107870	115563	RP11-59C5.2	LA16c-313D11.6	CTBP2	STUB1	-	CHIP|HSPABP2|NY-CO-7|SCAR16|SDCCAG7|UBOX1	PCA	physical	Lee JS (2013)	PUBMED:23410750	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q9UNE7	-	NP_005852|NP_001280126	-	-	-	-	-	-	Homo sapiens	Homo sapiens
834387	57473	1488	121543	107870	-	RP11-59C5.2	ZNF512B	CTBP2	GM632	-	Two-hybrid	physical	Colland F (2004)	PUBMED:15231748	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96KM6	-	NP_065764	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
891624	902	1488	107342	107870	-	RP11-59C5.2	CCNH	CTBP2	CAK|CycH|p34|p37	-	Affinity Capture-Western	physical	Wang J (2011)	PUBMED:21988832	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P51946	-	NP_001186118|NP_001230	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
891689	602	1488	107074	107870	-	RP11-59C5.2	BCL3	CTBP2	BCL4|D19S37	-	Affinity Capture-Western	physical	Wang J (2011)	PUBMED:21988832	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P20749	-	NP_005169	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
891698	1488	5629	107870	111613	RP11-59C5.2	-	CTBP2	PROX1	-	-	Affinity Capture-Western	physical	Wang J (2011)	PUBMED:21988832	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q92786	-	NP_001257545|NP_002754	-	-	-	-	-	-	Homo sapiens	Homo sapiens
891699	1488	23645	107870	117172	RP11-59C5.2	-	CTBP2	PPP1R15A	-	GADD34	Affinity Capture-Western	physical	Wang J (2011)	PUBMED:21988832	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	O75807	-	NP_055145	-	-	-	-	-	-	Homo sapiens	Homo sapiens
891700	1488	9580	107870	114948	RP11-59C5.2	RP11-74C13.1	CTBP2	SOX13	-	ICA12|Sox-13	Affinity Capture-Western	physical	Wang J (2011)	PUBMED:21988832	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q9UN79	-	NP_005677	-	-	-	-	-	-	Homo sapiens	Homo sapiens
891773	1488	56474	107870	121144	RP11-59C5.2	RP11-759L5.3	CTBP2	CTPS2	-	-	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q9NRF8	A0A024RC00	NP_001137474|NP_062831|NP_787055	-	-	-	-	-	-	Homo sapiens	Homo sapiens
891775	1488	9580	107870	114948	RP11-59C5.2	RP11-74C13.1	CTBP2	SOX13	-	ICA12|Sox-13	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q9UN79	-	NP_005677	-	-	-	-	-	-	Homo sapiens	Homo sapiens
891777	9994	1488	115315	107870	RP11-63K6.3	RP11-59C5.2	CASP8AP2	CTBP2	CED-4|FLASH|RIP25	-	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9UKL3	-	NP_001131140|NP_036247|NP_001131139	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
891778	56905	1488	121235	107870	FP6578	RP11-59C5.2	C15orf39	CTBP2	-	-	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q6ZRI6	-	NP_056307	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
891823	1488	6130	107870	112050	RP11-59C5.2	RP11-244N20.10-004	CTBP2	RPL7A	-	L7A|SURF3|TRUP	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	P62424	-	NP_000963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
891951	1488	2547	107870	108822	RP11-59C5.2	CTA-216E10.7	CTBP2	XRCC6	-	CTC75|CTCBF|G22P1|KU70|ML8|TLAA	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	P12956	B1AHC9|A0A024R1N4|B4DE32|B4E356	NP_001460|NP_001275905|NP_001275907|NP_001275906	-	-	-	-	-	-	Homo sapiens	Homo sapiens
892154	1488	1856	107870	108189	RP11-59C5.2	-	CTBP2	DVL2	-	-	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	O14641	-	NP_004413	-	-	-	-	-	-	Homo sapiens	Homo sapiens
892155	1488	5629	107870	111613	RP11-59C5.2	-	CTBP2	PROX1	-	-	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q92786	-	NP_001257545|NP_002754	-	-	-	-	-	-	Homo sapiens	Homo sapiens
892156	1488	5932	107870	111867	RP11-59C5.2	-	CTBP2	RBBP8	-	COM1|CTIP|JWDS|RIM|SAE2|SCKL2	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q99708	A0A024RC34	NP_976037|NP_976036|NP_002885	-	-	-	-	-	-	Homo sapiens	Homo sapiens
892157	1488	6139	107870	112059	RP11-59C5.2	-	CTBP2	RPL17	-	L17|PD-1|RPL23	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	P18621	A0A024R261	NP_001030178|NP_001186269|NP_001356490|NP_001356484|NP_001356485|NP_001356486|NP_001356487|NP_001186270|NP_001186271|NP_001186272|NP_001186273|NP_001186274|NP_001356491|NP_000976|NP_001356489|NP_001356492	-	-	-	-	-	-	Homo sapiens	Homo sapiens
892158	1488	6191	107870	112105	RP11-59C5.2	-	CTBP2	RPS4X	-	CCG2|DXS306|RPS4|S4|SCAR|SCR10	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	P62701	B2R491	NP_000998	-	-	-	-	-	-	Homo sapiens	Homo sapiens
892159	1488	6234	107870	112148	RP11-59C5.2	-	CTBP2	RPS28	-	S28	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	P62857	B2R4R9	NP_001022	-	-	-	-	-	-	Homo sapiens	Homo sapiens
892160	1488	6235	107870	112149	RP11-59C5.2	-	CTBP2	RPS29	-	DBA13|S29	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	P62273	-	NP_001025172|NP_001023	-	-	-	-	-	-	Homo sapiens	Homo sapiens
892161	1488	7329	107870	113177	RP11-59C5.2	LA16c-358B7.1	CTBP2	UBE2I	-	C358B7.1|P18|UBC9	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	P63279	B0QYN7|A8K503	NP_003336|NP_919236|NP_919237|NP_919235	-	-	-	-	-	-	Homo sapiens	Homo sapiens
892162	1488	8676	107870	114224	RP11-59C5.2	-	CTBP2	STX11	-	FHL4|HLH4|HPLH4	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	O75558	-	NP_003755	-	-	-	-	-	-	Homo sapiens	Homo sapiens
892163	1488	23645	107870	117172	RP11-59C5.2	-	CTBP2	PPP1R15A	-	GADD34	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	O75807	-	NP_055145	-	-	-	-	-	-	Homo sapiens	Homo sapiens
892164	1488	161882	107870	127806	RP11-59C5.2	-	CTBP2	ZFPM1	-	FOG|FOG1|ZC2HC11A|ZNF408|ZNF89A	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q8IX07	-	NP_722520	-	-	-	-	-	-	Homo sapiens	Homo sapiens
892857	602	1488	107074	107870	-	RP11-59C5.2	BCL3	CTBP2	BCL4|D19S37	-	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P20749	-	NP_005169	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
892858	902	1488	107342	107870	-	RP11-59C5.2	CCNH	CTBP2	CAK|CycH|p34|p37	-	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P51946	-	NP_001186118|NP_001230	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
892859	1234	1488	107639	107870	-	RP11-59C5.2	CCR5	CTBP2	CC-CKR-5|CCCKR5|CCR-5|CD195|CKR-5|CKR5|CMKBR5|IDDM22	-	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P51681	Q38L21	NP_000570|NP_001093638	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
892860	1487	1488	107869	107870	-	RP11-59C5.2	CTBP1	CTBP2	BARS	-	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
